"<150>Jan 28 08:59:59 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:08:59:59 +0530] ""GET /etc.clientlibs/UtxPortal/clientlibs/clientlib-angular18.4.0/resources/manifest.json HTTP/1.1"" 302 - 1 ""https://abc.example.com//UtxPortal/us/en/home/megamenu.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:47 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:47 +0530] ""POST /NextGenGHDRFCService/rest/getCipvList HTTP/1.1"" 200 205 12 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:47 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:47 +0530] ""GET /NextGenGHDUI/Roboto-MediumItalic.woff2 HTTP/1.1"" 200 71512 15 ""https://abc.example.com//styles.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:47 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:47 +0530] ""POST /NextGenGHDRFCService/rest/getCipvList HTTP/1.1"" 200 205 11 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:47 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:47 +0530] ""POST /NextGenGHDRFCService/rest/getFieldGrpDetails HTTP/1.1"" 200 818 31 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:47 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:47 +0530] ""POST /NextGenGHDRFCService/rest/viewSingleCipvConfig HTTP/1.1"" 200 1302 11 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:48 +0530] ""POST /NextGenGHDRFCService/rest/getDetailsAssetList HTTP/1.1"" 200 42 12 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:48 +0530] ""GET /NextGenGHDUI/Roboto-BoldItalic.woff2 HTTP/1.1"" 200 70542 15 ""https://abc.example.com//styles.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:48 +0530] ""POST /NextGenGHDRFCService/rest/getCipvConfiguredFile HTTP/1.1"" 200 132 10 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 21:45:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:21:45:48 +0530] ""POST /NextGenGHDRFCService/rest/getDetailsAssetList HTTP/1.1"" 200 42 11 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:35 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:35 +0530] ""GET /content/dam/company-portal/icons/security_icon_light.png HTTP/1.1"" 200 1310 15 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:35 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:35 +0530] ""GET /content/dam/company-portal/ultx-knome_GIF.gif HTTP/1.1"" 200 88877 17 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:35 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:35 +0530] ""GET /content/dam/company-2026/january/006_davosCEO_carousell.jpg HTTP/1.1"" 200 463787 20 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:35 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:35 +0530] ""GET /content/dam/company-2026/january/006_Ajit_Carousel.jpg HTTP/1.1"" 200 382846 29 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""POST /gems/home/fetchHomeTeamDtls HTTP/1.1"" 200 885 50 ""https://abc.example.com//pages/home"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /gems/home/loadStoneDetails HTTP/1.1"" 200 50 25 ""https://abc.example.com//pages/home"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""POST /gems/home/showReport HTTP/1.1"" 200 1198 31 ""https://abc.example.com//pages/home"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""POST /gems/home/showReport HTTP/1.1"" 200 469 27 ""https://abc.example.com//pages/home"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /gems/app/getversion HTTP/1.1"" 200 55 15 ""https://abc.example.com//pages/home"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:00:11 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:00:11 +0530] ""POST /NextGenGHDRFCService/rest/getNavigationURL HTTP/1.1"" 200 108 8 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<150>Jan 27 22:00:12 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:00:12 +0530] ""POST /NextGenGHDIncidentService/rest/viewAllTicketinUserHistory HTTP/1.1"" 200 4797 19 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<150>Jan 27 22:00:12 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:00:12 +0530] ""GET /NextGenGHDUI/assets/excel.png HTTP/1.1"" 200 13751 10 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<150>Jan 27 22:00:13 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:00:13 +0530] ""GET /NextGenGHDUI/assets/gok-H7zzDkdnRel8-DQ6KAXJ69wP1tGnf4ZGhUce.woff2 HTTP/1.1"" 200 155898 22 ""https://abc.example.com//assets/material-icons.css"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:00:16 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:00:16 +0530] ""POST /NextGenGHDIncidentService/rest/getFeedbackQuestions HTTP/1.1"" 200 202 14 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"""
"<150>Jan 27 22:51:38 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:38 +0530] ""GET /content/dam/company-2026/january/111_PR_carousel.jpg HTTP/1.1"" 200 471483 21 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
<150>Jan 27 22:51:42 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:42 +0530] "GET / HTTP/1.1" 302 - 0 "-" "Mozilla/5.0 (Windows NT; Windows NT 6.2; en-IN) WindowsPowerShell/5.1.26100.7462"
"<150>Jan 27 22:51:47 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:46 +0530] ""GET /content/UtxPortal/us/en/home/corporateglobal.html HTTP/1.1"" 200 1000 40 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:47 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:47 +0530] ""POST /utxHomeApp/errorLogging HTTP/1.1"" 200 25 15 ""https://abc.example.com//UtxPortal/us/en/home/megamenu.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /coursemr/learner/viewDeliveryModeCourseDetailsContent?course=43893&delMode=30822 HTTP/1.1"" 200 883 79 ""https://abc.example.com//coursedetails/43893"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /coursetx/learner/ContentType HTTP/1.1"" 200 701 93 ""https://abc.example.com//myLearnings/courses/inprogress"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:44 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:44 +0530] ""GET /utxHomeApp/redirectToHome HTTP/1.1"" 302 - 1 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:44 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:43 +0530] ""GET /content/UtxPortal/us/en/home/LandingPages/GPSPROCUREMENT.html HTTP/1.1"" 200 993 16 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:48 +0530] ""GET /content/UtxPortal/us/en/home/jcr:content/root/responsivegrid/indexpage.model.tidy.json HTTP/1.1"" 200 38744 65 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:48 +0530] ""GET /content/UtxPortal/us/en/home/jcr:content/root/responsivegrid/companyconstants.model.tidy.json HTTP/1.1"" 200 6341 23 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:48 +0530] ""GET /UtxApps/rest/getAlerts HTTP/1.1"" 200 795 32 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:48 +0530] ""GET /bin/getAngRelease HTTP/1.1"" 200 56 21 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:48 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:48 +0530] ""GET /content/UtxPortal.model.json HTTP/1.1"" 200 16241 22 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:49 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:48 +0530] ""GET /content/UtxPortal/us/en/home/corporateglobal.model.json HTTP/1.1"" 200 31171 166 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /ievolve/assets/pin.png HTTP/1.1"" 200 16795 69 ""https://abc.example.com//"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""POST /supervisor/rest/manager/competency/getAllTabWiseEndorsementFlags HTTP/1.1"" 200 2872 21 ""https://abc.example.com//competency/admin/team/verifyselfdeclcompetencies"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /ScormEngineInterface/lrs/dummyAlive?_=1769511479429 HTTP/1.1"" 400 99 21 ""https://ievolvecontent.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /ievolve/assets/fonts/roboto-medium-webfont.woff2 HTTP/1.1"" 200 19942 79 ""https://abc.example.com//styles-2FYUGABX.css"" ""Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /clientsupervisor/assets/loader.gif HTTP/1.1"" 200 4521 5 ""https://abc.example.com//competency/admin/team/verifyselfdeclcompetencies"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""GET /ievolve/assets/icons/icon-72x72.png HTTP/1.1"" 200 3852 76 ""https://abc.example.com//coursedetails/43893"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 28 09:00:01 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [28/Jan/2026:09:00:01 +0530] ""POST /ScormEngineInterface/lrs/activities/state?method=PUT HTTP/1.1"" 204 - 45 ""https://ievolvecontent.company.net/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:55 +0530] ""POST /UtxApps/rest/fetchfavApps HTTP/1.1"" 200 25 18 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:55 +0530] ""GET /UtxApps/rest/fetchTrendingApps?from=NEW&source=web HTTP/1.1"" 200 511 20 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:55 +0530] ""GET /utxHomeApp/fetchAemUserCount HTTP/1.1"" 200 30 22 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:55 +0530] ""GET /bin/getnews?accessedGeo=Corporate&filter=All HTTP/1.1"" 200 2810 20 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:55 +0530] ""POST /reengine/rest/cards HTTP/1.1"" 502 190 17 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:55 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:55 +0530] ""GET /content/UtxPortal/us/en/home/megamenu.model.json HTTP/1.1"" 200 27925 27 ""https://abc.example.com//UtxPortal/us/en/home/megamenu.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:53 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:53 +0530] ""GET /content/dam/company-portal/thanks%20thursday.png HTTP/1.1"" 200 28582 16 ""https://abc.example.com//UtxPortal/us/en/home/megamenu.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:53 +0530] ""GET /content/UtxPortal/us/en/home/corporateglobal.model.json HTTP/1.1"" 200 31171 168 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:54 +0530] ""GET /content/UtxPortal/us/en/home/jcr:content/root/responsivegrid/indexpage.model.tidy.json HTTP/1.1"" 200 8969 61 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:54 +0530] ""GET /UtxApps/rest/fetchTrendingApps?from=NEW&source=web HTTP/1.1"" 200 511 29 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:54 +0530] ""POST /UtxApps/rest/fetchfavApps HTTP/1.1"" 200 868 33 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:54 +0530] ""GET /utxHomeApp/fetchAemUserCount HTTP/1.1"" 200 30 33 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:54 +0530] ""GET /bin/getnews?accessedGeo=Corporate&filter=All HTTP/1.1"" 200 2810 22 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:54 +0530] ""POST /reengine/rest/cards HTTP/1.1"" 502 197 21 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:54 +0530] ""GET /bin/getnews?accessedGeo=Corporate&filter=All HTTP/1.1"" 200 2810 11 ""https://abc.example.com//UtxPortal/us/en/home/corporateglobal.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"""
"<150>Jan 27 22:51:54 servernameabc httpd[12345]: 0.0.0.0 0.1.0.1 12345 abc.example.net - - [27/Jan/2026:22:51:54 +0530] ""GET /content/dam/UtxPortal/New1.png HTTP/1.1"" 200 3030 16 ""https://abc.example.com//UtxPortal/us/en/home/megamenu.html"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36 Edg/144.0.0.0"""
